Longitude,Latitude,MO,YEAR,PRECTOTCORR
9.348515504033744,14.83900422374238,9,1991,158.25
9.348515504033744,14.83900422374238,9,1992,176.35
9.348515504033744,14.83900422374238,9,1993,142.59
9.348515504033744,14.83900422374238,9,1994,224.2
9.348515504033744,14.83900422374238,9,1995,202.89
9.348515504033744,14.83900422374238,9,1996,195.06
9.348515504033744,14.83900422374238,9,1997,121.36
9.348515504033744,14.83900422374238,9,1998,214.7
9.348515504033744,14.83900422374238,9,1999,197.39
9.348515504033744,14.83900422374238,9,2000,230.23
9.348515504033744,14.83900422374238,9,2001,127.37
9.348515504033744,14.83900422374238,9,2002,102.60000000000001
9.348515504033744,14.83900422374238,9,2003,116.5
9.348515504033744,14.83900422374238,9,2004,194.41
9.348515504033744,14.83900422374238,9,2005,135.54
9.348515504033744,14.83900422374238,9,2006,227.67
9.348515504033744,14.83900422374238,9,2007,199.66
9.348515504033744,14.83900422374238,9,2008,314.24
9.348515504033744,14.83900422374238,9,2009,177.25
9.348515504033744,14.83900422374238,9,2010,129.04
9.348515504033744,14.83900422374238,9,2011,211.29
9.348515504033744,14.83900422374238,9,2012,241.97
9.348515504033744,14.83900422374238,9,2013,233.35
9.348515504033744,14.83900422374238,9,2014,214.74
9.348515504033744,14.83900422374238,9,2015,221.19
9.348515504033744,14.83900422374238,9,2016,155.85
9.348515504033744,14.83900422374238,9,2017,189.77
9.348515504033744,14.83900422374238,9,2018,189.01
9.348515504033744,14.83900422374238,9,2019,138.07
9.348515504033744,14.83900422374238,9,2020,139.08
9.348515504033744,14.83900422374238,9,2021,164.18
9.348515504033744,14.83900422374238,9,2022,463.0
9.348515504033744,14.83900422374238,9,2023,152.87
9.348515504033744,14.83900422374238,10,1981,89.63
9.348515504033744,14.83900422374238,10,1982,147.76999999999998
9.348515504033744,14.83900422374238,10,1983,49.12
9.348515504033744,14.83900422374238,10,1984,90.3
9.348515504033744,14.83900422374238,10,1985,50.309999999999995
9.348515504033744,14.83900422374238,10,1986,150.81
9.348515504033744,14.83900422374238,10,1987,46.46
9.348515504033744,14.83900422374238,10,1988,58.690000000000005
9.348515504033744,14.83900422374238,10,1989,83.76
9.348515504033744,14.83900422374238,10,1990,78.4
9.348515504033744,14.83900422374238,10,1991,57.75
9.348515504033744,14.83900422374238,10,1992,77.12
9.348515504033744,14.83900422374238,10,1993,77.87
9.348515504033744,14.83900422374238,10,1994,93.21000000000001
9.348515504033744,14.83900422374238,10,1995,170.71
9.348515504033744,14.83900422374238,10,1996,102.17999999999999
9.348515504033744,14.83900422374238,10,1997,59.69
9.348515504033744,14.83900422374238,10,1998,56.65
9.348515504033744,14.83900422374238,10,1999,114.08
9.348515504033744,14.83900422374238,10,2000,70.17
9.348515504033744,14.83900422374238,10,2001,23.38
9.348515504033744,14.83900422374238,10,2002,34.919999999999995
9.348515504033744,14.83900422374238,10,2003,66.0
9.348515504033744,14.83900422374238,10,2004,20.73
9.348515504033744,14.83900422374238,10,2005,48.6
9.348515504033744,14.83900422374238,10,2006,45.16
9.348515504033744,14.83900422374238,10,2007,93.94
9.348515504033744,14.83900422374238,10,2008,134.06
9.348515504033744,14.83900422374238,10,2009,111.74
9.348515504033744,14.83900422374238,10,2010,140.57
9.348515504033744,14.83900422374238,10,2011,54.15
9.348515504033744,14.83900422374238,10,2012,83.57
9.348515504033744,14.83900422374238,10,2013,64.32000000000001
9.348515504033744,14.83900422374238,10,2014,78.89999999999999
9.348515504033744,14.83900422374238,10,2015,114.3
9.348515504033744,14.83900422374238,10,2016,31.57
9.348515504033744,14.83900422374238,10,2017,45.11
9.348515504033744,14.83900422374238,10,2018,27.93
9.348515504033744,14.83900422374238,10,2019,124.31
9.348515504033744,14.83900422374238,10,2020,32.33
9.348515504033744,14.83900422374238,10,2021,53.57
9.348515504033744,14.83900422374238,10,2022,68.49000000000001
9.348515504033744,14.83900422374238,10,2023,46.1
9.348515504033744,14.83900422374238,11,1981,15.950000000000001
9.348515504033744,14.83900422374238,11,1982,12.100000000000001
9.348515504033744,14.83900422374238,11,1983,0.6900000000000001
9.348515504033744,14.83900422374238,11,1984,3.37
9.348515504033744,14.83900422374238,11,1985,5.69
9.348515504033744,14.83900422374238,11,1986,22.57
9.348515504033744,14.83900422374238,11,1987,0.63
9.348515504033744,14.83900422374238,11,1988,0.0
9.348515504033744,14.83900422374238,11,1989,2.8200000000000003
9.348515504033744,14.83900422374238,11,1990,12.68
9.348515504033744,14.83900422374238,11,1991,1.67
9.348515504033744,14.83900422374238,11,1992,10.870000000000001
